"tab_code","表章項目","cat01_code","男女別","cat02_code","人口","area_code","全国・都道府県","time_code","時間軸（年）","unit","value"
"001","人口","000","男女計","002","日本人人口","22000","静岡県","1995000000","1995年","千人","3699"
"001","人口","000","男女計","002","日本人人口","22000","静岡県","2000000000","2000年","千人","3715"
"001","人口","000","男女計","002","日本人人口","22000","静岡県","2005000000","2005年","千人","3722"
"001","人口","000","男女計","002","日本人人口","22000","静岡県","2006000000","2006年","千人","3719"
"001","人口","000","男女計","002","日本人人口","22000","静岡県","2007000000","2007年","千人","3717"
"001","人口","000","男女計","002","日本人人口","22000","静岡県","2008000000","2008年","千人","3712"
"001","人口","000","男女計","002","日本人人口","22000","静岡県","2009000000","2009年","千人","3705"
"001","人口","000","男女計","002","日本人人口","23000","愛知県","1990000000","1990年","千人","6625"
"001","人口","000","男女計","002","日本人人口","23000","愛知県","1995000000","1995年","千人","6779"
"001","人口","000","男女計","002","日本人人口","23000","愛知県","2000000000","2000年","千人","6933"
"001","人口","000","男女計","002","日本人人口","23000","愛知県","2005000000","2005年","千人","7104"
"001","人口","000","男女計","002","日本人人口","23000","愛知県","2006000000","2006年","千人","7136"
"001","人口","000","男女計","002","日本人人口","23000","愛知県","2007000000","2007年","千人","7173"
"001","人口","000","男女計","002","日本人人口","23000","愛知県","2008000000","2008年","千人","7203"
"001","人口","000","男女計","002","日本人人口","23000","愛知県","2009000000","2009年","千人","7220"
"001","人口","000","男女計","002","日本人人口","24000","三重県","1990000000","1990年","千人","1782"
"001","人口","000","男女計","002","日本人人口","24000","三重県","1995000000","1995年","千人","1825"
"001","人口","000","男女計","002","日本人人口","24000","三重県","2000000000","2000年","千人","1833"
"001","人口","000","男女計","002","日本人人口","24000","三重県","2005000000","2005年","千人","1833"
"001","人口","000","男女計","002","日本人人口","24000","三重県","2006000000","2006年","千人","1832"
"001","人口","000","男女計","002","日本人人口","24000","三重県","2007000000","2007年","千人","1831"
"001","人口","000","男女計","002","日本人人口","24000","三重県","2008000000","2008年","千人","1828"
"001","人口","000","男女計","002","日本人人口","24000","三重県","2009000000","2009年","千人","1823"
"001","人口","000","男女計","002","日本人人口","25000","滋賀県","1990000000","1990年","千人","1213"
"001","人口","000","男女計","002","日本人人口","25000","滋賀県","1995000000","1995年","千人","1273"
"001","人口","000","男女計","002","日本人人口","25000","滋賀県","2000000000","2000年","千人","1324"
"001","人口","000","男女計","002","日本人人口","25000","滋賀県","2005000000","2005年","千人","1358"
"001","人口","000","男女計","002","日本人人口","25000","滋賀県","2006000000","2006年","千人","1363"
"001","人口","000","男女計","002","日本人人口","25000","滋賀県","2007000000","2007年","千人","1369"
"001","人口","000","男女計","002","日本人人口","25000","滋賀県","2008000000","2008年","千人","1375"
"001","人口","000","男女計","002","日本人人口","25000","滋賀県","2009000000","2009年","千人","1378"
"001","人口","000","男女計","002","日本人人口","26000","京都府","1990000000","1990年","千人","2556"
"001","人口","000","男女計","002","日本人人口","26000","京都府","1995000000","1995年","千人","2582"
"001","人口","000","男女計","002","日本人人口","26000","京都府","2000000000","2000年","千人","2599"
"001","人口","000","男女計","002","日本人人口","26000","京都府","2005000000","2005年","千人","2601"
"001","人口","000","男女計","002","日本人人口","26000","京都府","2006000000","2006年","千人","2598"
"001","人口","000","男女計","002","日本人人口","26000","京都府","2007000000","2007年","千人","2591"
"001","人口","000","男女計","002","日本人人口","26000","京都府","2008000000","2008年","千人","2587"
"001","人口","000","男女計","002","日本人人口","26000","京都府","2009000000","2009年","千人","2581"
"001","人口","000","男女計","002","日本人人口","27000","大阪府","1990000000","1990年","千人","8557"
"001","人口","000","男女計","002","日本人人口","27000","大阪府","1995000000","1995年","千人","8619"
"001","人口","000","男女計","002","日本人人口","27000","大阪府","2000000000","2000年","千人","8634"
"001","人口","000","男女計","002","日本人人口","27000","大阪府","2005000000","2005年","千人","8640"
"001","人口","000","男女計","002","日本人人口","27000","大阪府","2006000000","2006年","千人","8642"
"001","人口","000","男女計","002","日本人人口","27000","大阪府","2007000000","2007年","千人","8641"
"001","人口","000","男女計","002","日本人人口","27000","大阪府","2008000000","2008年","千人","8639"
"001","人口","000","男女計","002","日本人人口","27000","大阪府","2009000000","2009年","千人","8638"
"001","人口","000","男女計","002","日本人人口","28000","兵庫県","1990000000","1990年","千人","5326"
"001","人口","000","男女計","002","日本人人口","28000","兵庫県","1995000000","1995年","千人","5321"
"001","人口","000","男女計","002","日本人人口","28000","兵庫県","2000000000","2000年","千人","5468"
"001","人口","000","男女計","002","日本人人口","28000","兵庫県","2005000000","2005年","千人","5504"
"001","人口","000","男女計","002","日本人人口","28000","兵庫県","2006000000","2006年","千人","5506"
"001","人口","000","男女計","002","日本人人口","28000","兵庫県","2007000000","2007年","千人","5505"
"001","人口","000","男女計","002","日本人人口","28000","兵庫県","2008000000","2008年","千人","5504"
"001","人口","000","男女計","002","日本人人口","28000","兵庫県","2009000000","2009年","千人","5503"
"001","人口","000","男女計","002","日本人人口","29000","奈良県","1990000000","1990年","千人","1368"
"001","人口","000","男女計","002","日本人人口","29000","奈良県","1995000000","1995年","千人","1423"
"001","人口","000","男女計","002","日本人人口","29000","奈良県","2000000000","2000年","千人","1434"
"001","人口","000","男女計","002","日本人人口","29000","奈良県","2005000000","2005年","千人","1412"
"001","人口","000","男女計","002","日本人人口","29000","奈良県","2006000000","2006年","千人","1407"
"001","人口","000","男女計","002","日本人人口","29000","奈良県","2007000000","2007年","千人","1401"
"001","人口","000","男女計","002","日本人人口","29000","奈良県","2008000000","2008年","千人","1395"
"001","人口","000","男女計","002","日本人人口","29000","奈良県","2009000000","2009年","千人","1391"
"001","人口","000","男女計","002","日本人人口","30000","和歌山県","1990000000","1990年","千人","1070"
"001","人口","000","男女計","002","日本人人口","30000","和歌山県","1995000000","1995年","千人","1076"
"001","人口","000","男女計","002","日本人人口","30000","和歌山県","2000000000","2000年","千人","1065"
"001","人口","000","男女計","002","日本人人口","30000","和歌山県","2005000000","2005年","千人","1031"
"001","人口","000","男女計","002","日本人人口","30000","和歌山県","2006000000","2006年","千人","1023"
"001","人口","000","男女計","002","日本人人口","30000","和歌山県","2007000000","2007年","千人","1015"
"001","人口","000","男女計","002","日本人人口","30000","和歌山県","2008000000","2008年","千人","1007"
"001","人口","000","男女計","002","日本人人口","30000","和歌山県","2009000000","2009年","千人","1000"
"001","人口","000","男女計","002","日本人人口","31000","鳥取県","1990000000","1990年","千人","614"
"001","人口","000","男女計","002","日本人人口","31000","鳥取県","1995000000","1995年","千人","613"
"001","人口","000","男女計","002","日本人人口","31000","鳥取県","2000000000","2000年","千人","610"
"001","人口","000","男女計","002","日本人人口","31000","鳥取県","2005000000","2005年","千人","603"
"001","人口","000","男女計","002","日本人人口","31000","鳥取県","2006000000","2006年","千人","600"
"001","人口","000","男女計","002","日本人人口","31000","鳥取県","2007000000","2007年","千人","596"
"001","人口","000","男女計","002","日本人人口","31000","鳥取県","2008000000","2008年","千人","591"
"001","人口","000","男女計","002","日本人人口","31000","鳥取県","2009000000","2009年","千人","587"
"001","人口","000","男女計","002","日本人人口","32000","島根県","1990000000","1990年","千人","779"
"001","人口","000","男女計","002","日本人人口","32000","島根県","1995000000","1995年","千人","769"
"001","人口","000","男女計","002","日本人人口","32000","島根県","2000000000","2000年","千人","757"
"001","人口","000","男女計","002","日本人人口","32000","島根県","2005000000","2005年","千人","738"
"001","人口","000","男女計","002","日本人人口","32000","島根県","2006000000","2006年","千人","732"
"001","人口","000","男女計","002","日本人人口","32000","島根県","2007000000","2007年","千人","726"
"001","人口","000","男女計","002","日本人人口","32000","島根県","2008000000","2008年","千人","720"
"001","人口","000","男女計","002","日本人人口","32000","島根県","2009000000","2009年","千人","715"
"001","人口","000","男女計","002","日本人人口","33000","岡山県","1990000000","1990年","千人","1917"
"001","人口","000","男女計","002","日本人人口","33000","岡山県","1995000000","1995年","千人","1939"
"001","人口","000","男女計","002","日本人人口","33000","岡山県","2000000000","2000年","千人","1938"
"001","人口","000","男女計","002","日本人人口","33000","岡山県","2005000000","2005年","千人","1942"
"001","人口","000","男女計","002","日本人人口","33000","岡山県","2006000000","2006年","千人","1938"
"001","人口","000","男女計","002","日本人人口","33000","岡山県","2007000000","2007年","千人","1935"
"001","人口","000","男女計","002","日本人人口","33000","岡山県","2008000000","2008年","千人","1930"
"001","人口","000","男女計","002","日本人人口","33000","岡山県","2009000000","2009年","千人","1924"
"001","人口","000","男女計","002","日本人人口","34000","広島県","1990000000","1990年","千人","2833"
"001","人口","000","男女計","002","日本人人口","34000","広島県","1995000000","1995年","千人","2861"
"001","人口","000","男女計","002","日本人人口","34000","広島県","2000000000","2000年","千人","2856"
"001","人口","000","男女計","002","日本人人口","34000","広島県","2005000000","2005年","千人","2849"
"001","人口","000","男女計","002","日本人人口","34000","広島県","2006000000","2006年","千人","2846"
"001","人口","000","男女計","002","日本人人口","34000","広島県","2007000000","2007年","千人","2842"
"001","人口","000","男女計","002","日本人人口","34000","広島県","2008000000","2008年","千人","2836"
"001","人口","000","男女計","002","日本人人口","34000","広島県","2009000000","2009年","千人","2831"
"001","人口","000","男女計","002","日本人人口","35000","山口県","1990000000","1990年","千人","1559"
"001","人口","000","男女計","002","日本人人口","35000","山口県","1995000000","1995年","千人","1543"
"001","人口","000","男女計","002","日本人人口","35000","山口県","2000000000","2000年","千人","1515"
"001","人口","000","男女計","002","日本人人口","35000","山口県","2005000000","2005年","千人","1480"
"001","人口","000","男女計","002","日本人人口","35000","山口県","2006000000","2006年","千人","1471"
"001","人口","000","男女計","002","日本人人口","35000","山口県","2007000000","2007年","千人","1462"
"001","人口","000","男女計","002","日本人人口","35000","山口県","2008000000","2008年","千人","1452"
"001","人口","000","男女計","002","日本人人口","35000","山口県","2009000000","2009年","千人","1444"
"001","人口","000","男女計","002","日本人人口","36000","徳島県","1990000000","1990年","千人","831"
"001","人口","000","男女計","002","日本人人口","36000","徳島県","1995000000","1995年","千人","831"
"001","人口","000","男女計","002","日本人人口","36000","徳島県","2000000000","2000年","千人","821"
"001","人口","000","男女計","002","日本人人口","36000","徳島県","2005000000","2005年","千人","806"
"001","人口","000","男女計","002","日本人人口","36000","徳島県","2006000000","2006年","千人","801"
"001","人口","000","男女計","002","日本人人口","36000","徳島県","2007000000","2007年","千人","796"
"001","人口","000","男女計","002","日本人人口","36000","徳島県","2008000000","2008年","千人","790"
"001","人口","000","男女計","002","日本人人口","36000","徳島県","2009000000","2009年","千人","785"
"001","人口","000","男女計","002","日本人人口","37000","香川県","1990000000","1990年","千人","1022"
"001","人口","000","男女計","002","日本人人口","37000","香川県","1995000000","1995年","千人","1024"
"001","人口","000","男女計","002","日本人人口","37000","香川県","2000000000","2000年","千人","1018"
"001","人口","000","男女計","002","日本人人口","37000","香川県","2005000000","2005年","千人","1006"
"001","人口","000","男女計","002","日本人人口","37000","香川県","2006000000","2006年","千人","1003"
"001","人口","000","男女計","002","日本人人口","37000","香川県","2007000000","2007年","千人","999"
"001","人口","000","男女計","002","日本人人口","37000","香川県","2008000000","2008年","千人","996"
"001","人口","000","男女計","002","日本人人口","37000","香川県","2009000000","2009年","千人","992"
"001","人口","000","男女計","002","日本人人口","38000","愛媛県","1990000000","1990年","千人","1513"
"001","人口","000","男女計","002","日本人人口","38000","愛媛県","1995000000","1995年","千人","1503"
"001","人口","000","男女計","002","日本人人口","38000","愛媛県","2000000000","2000年","千人","1489"
"001","人口","000","男女計","002","日本人人口","38000","愛媛県","2005000000","2005年","千人","1461"
"001","人口","000","男女計","002","日本人人口","38000","愛媛県","2006000000","2006年","千人","1453"
"001","人口","000","男女計","002","日本人人口","38000","愛媛県","2007000000","2007年","千人","1445"
"001","人口","000","男女計","002","日本人人口","38000","愛媛県","2008000000","2008年","千人","1436"
"001","人口","000","男女計","002","日本人人口","38000","愛媛県","2009000000","2009年","千人","1429"
"001","人口","000","男女計","002","日本人人口","39000","高知県","1990000000","1990年","千人","824"
"001","人口","000","男女計","002","日本人人口","39000","高知県","1995000000","1995年","千人","815"
"001","人口","000","男女計","002","日本人人口","39000","高知県","2000000000","2000年","千人","812"
"001","人口","000","男女計","002","日本人人口","39000","高知県","2005000000","2005年","千人","793"
"001","人口","000","男女計","002","日本人人口","39000","高知県","2006000000","2006年","千人","787"
"001","人口","000","男女計","002","日本人人口","39000","高知県","2007000000","2007年","千人","779"
"001","人口","000","男女計","002","日本人人口","39000","高知県","2008000000","2008年","千人","771"
"001","人口","000","男女計","002","日本人人口","39000","高知県","2009000000","2009年","千人","764"
"001","人口","000","男女計","002","日本人人口","40000","福岡県","1990000000","1990年","千人","4784"
"001","人口","000","男女計","002","日本人人口","40000","福岡県","1995000000","1995年","千人","4904"
"001","人口","000","男女計","002","日本人人口","40000","福岡県","2000000000","2000年","千人","4985"
"001","人口","000","男女計","002","日本人人口","40000","福岡県","2005000000","2005年","千人","5011"
"001","人口","000","男女計","002","日本人人口","40000","福岡県","2006000000","2006年","千人","5015"
"001","人口","000","男女計","002","日本人人口","40000","福岡県","2007000000","2007年","千人","5016"
"001","人口","000","男女計","002","日本人人口","40000","福岡県","2008000000","2008年","千人","5013"
"001","人口","000","男女計","002","日本人人口","40000","福岡県","2009000000","2009年","千人","5014"
"001","人口","000","男女計","002","日本人人口","41000","佐賀県","1990000000","1990年","千人","876"
"001","人口","000","男女計","002","日本人人口","41000","佐賀県","1995000000","1995年","千人","882"
"001","人口","000","男女計","002","日本人人口","41000","佐賀県","2000000000","2000年","千人","874"
"001","人口","000","男女計","002","日本人人口","41000","佐賀県","2005000000","2005年","千人","863"
"001","人口","000","男女計","002","日本人人口","41000","佐賀県","2006000000","2006年","千人","859"
"001","人口","000","男女計","002","日本人人口","41000","佐賀県","2007000000","2007年","千人","856"
"001","人口","000","男女計","002","日本人人口","41000","佐賀県","2008000000","2008年","千人","852"
"001","人口","000","男女計","002","日本人人口","41000","佐賀県","2009000000","2009年","千人","849"
"001","人口","000","男女計","002","日本人人口","42000","長崎県","1990000000","1990年","千人","1559"
"001","人口","000","男女計","002","日本人人口","42000","長崎県","1995000000","1995年","千人","1541"
"001","人口","000","男女計","002","日本人人口","42000","長崎県","2000000000","2000年","千人","1512"
"001","人口","000","男女計","002","日本人人口","42000","長崎県","2005000000","2005年","千人","1473"
"001","人口","000","男女計","002","日本人人口","42000","長崎県","2006000000","2006年","千人","1461"
"001","人口","000","男女計","002","日本人人口","42000","長崎県","2007000000","2007年","千人","1447"
"001","人口","000","男女計","002","日本人人口","42000","長崎県","2008000000","2008年","千人","1434"
"001","人口","000","男女計","002","日本人人口","42000","長崎県","2009000000","2009年","千人","1424"
"001","人口","000","男女計","002","日本人人口","43000","熊本県","1990000000","1990年","千人","1838"
"001","人口","000","男女計","002","日本人人口","43000","熊本県","1995000000","1995年","千人","1856"
"001","人口","000","男女計","002","日本人人口","43000","熊本県","2000000000","2000年","千人","1855"
"001","人口","000","男女計","002","日本人人口","43000","熊本県","2005000000","2005年","千人","1836"
"001","人口","000","男女計","002","日本人人口","43000","熊本県","2006000000","2006年","千人","1829"
"001","人口","000","男女計","002","日本人人口","43000","熊本県","2007000000","2007年","千人","1820"
"001","人口","000","男女計","002","日本人人口","43000","熊本県","2008000000","2008年","千人","1813"
"001","人口","000","男女計","002","日本人人口","43000","熊本県","2009000000","2009年","千人","1806"
"001","人口","000","男女計","002","日本人人口","44000","大分県","1990000000","1990年","千人","1234"
"001","人口","000","男女計","002","日本人人口","44000","大分県","1995000000","1995年","千人","1228"
"001","人口","000","男女計","002","日本人人口","44000","大分県","2000000000","2000年","千人","1216"
"001","人口","000","男女計","002","日本人人口","44000","大分県","2005000000","2005年","千人","1203"
"001","人口","000","男女計","002","日本人人口","44000","大分県","2006000000","2006年","千人","1199"
"001","人口","000","男女計","002","日本人人口","44000","大分県","2007000000","2007年","千人","1196"
"001","人口","000","男女計","002","日本人人口","44000","大分県","2008000000","2008年","千人","1192"
"001","人口","000","男女計","002","日本人人口","44000","大分県","2009000000","2009年","千人","1187"
"001","人口","000","男女計","002","日本人人口","45000","宮崎県","1990000000","1990年","千人","1167"
"001","人口","000","男女計","002","日本人人口","45000","宮崎県","1995000000","1995年","千人","1174"
"001","人口","000","男女計","002","日本人人口","45000","宮崎県","2000000000","2000年","千人","1168"
"001","人口","000","男女計","002","日本人人口","45000","宮崎県","2005000000","2005年","千人","1150"
"001","人口","000","男女計","002","日本人人口","45000","宮崎県","2006000000","2006年","千人","1145"
"001","人口","000","男女計","002","日本人人口","45000","宮崎県","2007000000","2007年","千人","1139"
"001","人口","000","男女計","002","日本人人口","45000","宮崎県","2008000000","2008年","千人","1133"
"001","人口","000","男女計","002","日本人人口","45000","宮崎県","2009000000","2009年","千人","1129"
"001","人口","000","男女計","002","日本人人口","46000","鹿児島県","1990000000","1990年","千人","1796"
"001","人口","000","男女計","002","日本人人口","46000","鹿児島県","1995000000","1995年","千人","1791"
"001","人口","000","男女計","002","日本人人口","46000","鹿児島県","2000000000","2000年","千人","1783"
"001","人口","000","男女計","002","日本人人口","46000","鹿児島県","2005000000","2005年","千人","1748"
"001","人口","000","男女計","002","日本人人口","46000","鹿児島県","2006000000","2006年","千人","1738"
"001","人口","000","男女計","002","日本人人口","46000","鹿児島県","2007000000","2007年","千人","1726"
"001","人口","000","男女計","002","日本人人口","46000","鹿児島県","2008000000","2008年","千人","1713"
"001","人口","000","男女計","002","日本人人口","46000","鹿児島県","2009000000","2009年","千人","1703"
"001","人口","000","男女計","002","日本人人口","47000","沖縄県","1990000000","1990年","千人","1217"
"001","人口","000","男女計","002","日本人人口","47000","沖縄県","1995000000","1995年","千人","1267"
"001","人口","000","男女計","002","日本人人口","47000","沖縄県","2000000000","2000年","千人","1311"
"001","人口","000","男女計","002","日本人人口","47000","沖縄県","2005000000","2005年","千人","1355"
"001","人口","000","男女計","002","日本人人口","47000","沖縄県","2006000000","2006年","千人","1361"
"001","人口","000","男女計","002","日本人人口","47000","沖縄県","2007000000","2007年","千人","1366"
"001","人口","000","男女計","002","日本人人口","47000","沖縄県","2008000000","2008年","千人","1369"
"001","人口","000","男女計","002","日本人人口","47000","沖縄県","2009000000","2009年","千人","1375"
"001","人口","001","男","001","総人口","00000","全国","1990000000","1990年","千人","60697"
"001","人口","001","男","001","総人口","00000","全国","1995000000","1995年","千人","61574"
"001","人口","001","男","001","総人口","00000","全国","2000000000","2000年","千人","62111"
"001","人口","001","男","001","総人口","00000","全国","2005000000","2005年","千人","62349"
"001","人口","001","男","001","総人口","00000","全国","2006000000","2006年","千人","62330"
"001","人口","001","男","001","総人口","00000","全国","2007000000","2007年","千人","62310"
"001","人口","001","男","001","総人口","00000","全国","2008000000","2008年","千人","62251"
"001","人口","001","男","001","総人口","00000","全国","2009000000","2009年","千人","62130"
"001","人口","001","男","001","総人口","01000","北海道","1990000000","1990年","千人","2723"
"001","人口","001","男","001","総人口","01000","北海道","1995000000","1995年","千人","2737"
"001","人口","001","男","001","総人口","01000","北海道","2000000000","2000年","千人","2719"
"001","人口","001","男","001","総人口","01000","北海道","2005000000","2005年","千人","2675"
"001","人口","001","男","001","総人口","01000","北海道","2006000000","2006年","千人","2657"
"001","人口","001","男","001","総人口","01000","北海道","2007000000","2007年","千人","2638"
"001","人口","001","男","001","総人口","01000","北海道","2008000000","2008年","千人","2616"
"001","人口","001","男","001","総人口","01000","北海道","2009000000","2009年","千人","2599"
"001","人口","001","男","001","総人口","02000","青森県","1990000000","1990年","千人","705"
"001","人口","001","男","001","総人口","02000","青森県","1995000000","1995年","千人","704"
"001","人口","001","男","001","総人口","02000","青森県","2000000000","2000年","千人","703"
"001","人口","001","男","001","総人口","02000","青森県","2005000000","2005年","千人","679"
"001","人口","001","男","001","総人口","02000","青森県","2006000000","2006年","千人","671"
"001","人口","001","男","001","総人口","02000","青森県","2007000000","2007年","千人","663"
"001","人口","001","男","001","総人口","02000","青森県","2008000000","2008年","千人","654"
"001","人口","001","男","001","総人口","02000","青森県","2009000000","2009年","千人","648"
"001","人口","001","男","001","総人口","03000","岩手県","1990000000","1990年","千人","680"
"001","人口","001","男","001","総人口","03000","岩手県","1995000000","1995年","千人","682"
"001","人口","001","男","001","総人口","03000","岩手県","2000000000","2000年","千人","681"
"001","人口","001","男","001","総人口","03000","岩手県","2005000000","2005年","千人","664"
"001","人口","001","男","001","総人口","03000","岩手県","2006000000","2006年","千人","658"
"001","人口","001","男","001","総人口","03000","岩手県","2007000000","2007年","千人","652"
"001","人口","001","男","001","総人口","03000","岩手県","2008000000","2008年","千人","645"
"001","人口","001","男","001","総人口","03000","岩手県","2009000000","2009年","千人","639"
"001","人口","001","男","001","総人口","04000","宮城県","1990000000","1990年","千人","1105"
"001","人口","001","男","001","総人口","04000","宮城県","1995000000","1995年","千人","1145"
"001","人口","001","男","001","総人口","04000","宮城県","2000000000","2000年","千人","1159"
"001","人口","001","男","001","総人口","04000","宮城県","2005000000","2005年","千人","1149"
"001","人口","001","男","001","総人口","04000","宮城県","2006000000","2006年","千人","1145"
"001","人口","001","男","001","総人口","04000","宮城県","2007000000","2007年","千人","1140"
"001","人口","001","男","001","総人口","04000","宮城県","2008000000","2008年","千人","1135"
"001","人口","001","男","001","総人口","04000","宮城県","2009000000","2009年","千人","1132"
"001","人口","001","男","001","総人口","05000","秋田県","1990000000","1990年","千人","585"
"001","人口","001","男","001","総人口","05000","秋田県","1995000000","1995年","千人","578"
"001","人口","001","男","001","総人口","05000","秋田県","2000000000","2000年","千人","565"
"001","人口","001","男","001","総人口","05000","秋田県","2005000000","2005年","千人","541"
"001","人口","001","男","001","総人口","05000","秋田県","2006000000","2006年","千人","534"
"001","人口","001","男","001","総人口","05000","秋田県","2007000000","2007年","千人","527"
"001","人口","001","男","001","総人口","05000","秋田県","2008000000","2008年","千人","521"
"001","人口","001","男","001","総人口","05000","秋田県","2009000000","2009年","千人","514"
"001","人口","001","男","001","総人口","06000","山形県","1990000000","1990年","千人","607"
"001","人口","001","男","001","総人口","06000","山形県","1995000000","1995年","千人","607"
"001","人口","001","男","001","総人口","06000","山形県","2000000000","2000年","千人","601"
"001","人口","001","男","001","総人口","06000","山形県","2005000000","2005年","千人","585"
"001","人口","001","男","001","総人口","06000","山形県","2006000000","2006年","千人","580"
"001","人口","001","男","001","総人口","06000","山形県","2007000000","2007年","千人","575"
"001","人口","001","男","001","総人口","06000","山形県","2008000000","2008年","千人","570"
"001","人口","001","男","001","総人口","06000","山形県","2009000000","2009年","千人","565"
"001","人口","001","男","001","総人口","07000","福島県","1990000000","1990年","千人","1024"
"001","人口","001","男","001","総人口","07000","福島県","1995000000","1995年","千人","1042"
"001","人口","001","男","001","総人口","07000","福島県","2000000000","2000年","千人","1038"
"001","人口","001","男","001","総人口","07000","福島県","2005000000","2005年","千人","1017"
"001","人口","001","男","001","総人口","07000","福島県","2006000000","2006年","千人","1011"
"001","人口","001","男","001","総人口","07000","福島県","2007000000","2007年","千人","1004"
"001","人口","001","男","001","総人口","07000","福島県","2008000000","2008年","千人","996"
"001","人口","001","男","001","総人口","07000","福島県","2009000000","2009年","千人","989"
"001","人口","001","男","001","総人口","08000","茨城県","1990000000","1990年","千人","1419"
"001","人口","001","男","001","総人口","08000","茨城県","1995000000","1995年","千人","1476"
"001","人口","001","男","001","総人口","08000","茨城県","2000000000","2000年","千人","1488"
"001","人口","001","男","001","総人口","08000","茨城県","2005000000","2005年","千人","1480"
"001","人口","001","男","001","総人口","08000","茨城県","2006000000","2006年","千人","1479"
"001","人口","001","男","001","総人口","08000","茨城県","2007000000","2007年","千人","1477"
"001","人口","001","男","001","総人口","08000","茨城県","2008000000","2008年","千人","1475"
"001","人口","001","男","001","総人口","08000","茨城県","2009000000","2009年","千人","1473"
"001","人口","001","男","001","総人口","09000","栃木県","1990000000","1990年","千人","963"
"001","人口","001","男","001","総人口","09000","栃木県","1995000000","1995年","千人","987"
"001","人口","001","男","001","総人口","09000","栃木県","2000000000","2000年","千人","996"
"001","人口","001","男","001","総人口","09000","栃木県","2005000000","2005年","千人","1002"
"001","人口","001","男","001","総人口","09000","栃木県","2006000000","2006年","千人","1001"
"001","人口","001","男","001","総人口","09000","栃木県","2007000000","2007年","千人","1001"
"001","人口","001","男","001","総人口","09000","栃木県","2008000000","2008年","千人","1000"
"001","人口","001","男","001","総人口","09000","栃木県","2009000000","2009年","千人","997"
"001","人口","001","男","001","総人口","10000","群馬県","1990000000","1990年","千人","972"
"001","人口","001","男","001","総人口","10000","群馬県","1995000000","1995年","千人","990"
"001","人口","001","男","001","総人口","10000","群馬県","2000000000","2000年","千人","999"
"001","人口","001","男","001","総人口","10000","群馬県","2005000000","2005年","千人","996"
"001","人口","001","男","001","総人口","10000","群馬県","2006000000","2006年","千人","995"
"001","人口","001","男","001","総人口","10000","群馬県","2007000000","2007年","千人","993"
"001","人口","001","男","001","総人口","10000","群馬県","2008000000","2008年","千人","990"
"001","人口","001","男","001","総人口","10000","群馬県","2009000000","2009年","千人","988"
"001","人口","001","男","001","総人口","11000","埼玉県","1990000000","1990年","千人","3246"
"001","人口","001","男","001","総人口","11000","埼玉県","1995000000","1995年","千人","3419"
"001","人口","001","男","001","総人口","11000","埼玉県","2000000000","2000年","千人","3500"
"001","人口","001","男","001","総人口","11000","埼玉県","2005000000","2005年","千人","3555"
"001","人口","001","男","001","総人口","11000","埼玉県","2006000000","2006年","千人","3561"
"001","人口","001","男","001","総人口","11000","埼玉県","2007000000","2007年","千人","3570"
"001","人口","001","男","001","総人口","11000","埼玉県","2008000000","2008年","千人","3580"
"001","人口","001","男","001","総人口","11000","埼玉県","2009000000","2009年","千人","3586"
"001","人口","001","男","001","総人口","12000","千葉県","1990000000","1990年","千人","2803"
"001","人口","001","男","001","総人口","12000","千葉県","1995000000","1995年","千人","2924"
"001","人口","001","男","001","総人口","12000","千葉県","2000000000","2000年","千人","2977"
"001","人口","001","男","001","総人口","12000","千葉県","2005000000","2005年","千人","3029"
"001","人口","001","男","001","総人口","12000","千葉県","2006000000","2006年","千人","3036"
"001","人口","001","男","001","総人口","12000","千葉県","2007000000","2007年","千人","3047"
"001","人口","001","男","001","総人口","12000","千葉県","2008000000","2008年","千人","3058"
"001","人口","001","男","001","総人口","12000","千葉県","2009000000","2009年","千人","3066"
"001","人口","001","男","001","総人口","13000","東京都","1990000000","1990年","千人","5970"
"001","人口","001","男","001","総人口","13000","東京都","1995000000","1995年","千人","5893"
"001","人口","001","男","001","総人口","13000","東京都","2000000000","2000年","千人","6029"
"001","人口","001","男","001","総人口","13000","東京都","2005000000","2005年","千人","6265"
"001","人口","001","男","001","総人口","13000","東京都","2006000000","2006年","千人","6305"
"001","人口","001","男","001","総人口","13000","東京都","2007000000","2007年","千人","6354"
"001","人口","001","男","001","総人口","13000","東京都","2008000000","2008年","千人","6393"
"001","人口","001","男","001","総人口","13000","東京都","2009000000","2009年","千人","6403"
"001","人口","001","男","001","総人口","14000","神奈川県","1990000000","1990年","千人","4098"
"001","人口","001","男","001","総人口","14000","神奈川県","1995000000","1995年","千人","4210"
"001","人口","001","男","001","総人口","14000","神奈川県","2000000000","2000年","千人","4309"
"001","人口","001","男","001","総人口","14000","神奈川県","2005000000","2005年","千人","4445"
"001","人口","001","男","001","総人口","14000","神奈川県","2006000000","2006年","千人","4461"
"001","人口","001","男","001","総人口","14000","神奈川県","2007000000","2007年","千人","4484"
"001","人口","001","男","001","総人口","14000","神奈川県","2008000000","2008年","千人","4500"
"001","人口","001","男","001","総人口","14000","神奈川県","2009000000","2009年","千人","4508"
"001","人口","001","男","001","総人口","15000","新潟県","1990000000","1990年","千人","1200"
"001","人口","001","男","001","総人口","15000","新潟県","1995000000","1995年","千人","1210"
"001","人口","001","男","001","総人口","15000","新潟県","2000000000","2000年","千人","1202"
