"tab_code","表章項目","cat01_code","男女別","cat02_code","人口","area_code","全国・都道府県","time_code","時間軸（年）","unit","value"
"001","人口","000","男女計","001","総人口","15000","新潟県","2010000000","2010年","千人","2374"
"001","人口","000","男女計","001","総人口","15000","新潟県","2015000000","2015年","千人","2304"
"001","人口","000","男女計","001","総人口","15000","新潟県","2016000000","2016年","千人","2286"
"001","人口","000","男女計","001","総人口","15000","新潟県","2017000000","2017年","千人","2267"
"001","人口","000","男女計","001","総人口","15000","新潟県","2018000000","2018年","千人","2246"
"001","人口","000","男女計","001","総人口","15000","新潟県","2019000000","2019年","千人","2223"
"001","人口","000","男女計","001","総人口","16000","富山県","2000000000","2000年","千人","1121"
"001","人口","000","男女計","001","総人口","16000","富山県","2005000000","2005年","千人","1112"
"001","人口","000","男女計","001","総人口","16000","富山県","2010000000","2010年","千人","1093"
"001","人口","000","男女計","001","総人口","16000","富山県","2015000000","2015年","千人","1066"
"001","人口","000","男女計","001","総人口","16000","富山県","2016000000","2016年","千人","1061"
"001","人口","000","男女計","001","総人口","16000","富山県","2017000000","2017年","千人","1056"
"001","人口","000","男女計","001","総人口","16000","富山県","2018000000","2018年","千人","1050"
"001","人口","000","男女計","001","総人口","16000","富山県","2019000000","2019年","千人","1044"
"001","人口","000","男女計","001","総人口","17000","石川県","2000000000","2000年","千人","1181"
"001","人口","000","男女計","001","総人口","17000","石川県","2005000000","2005年","千人","1174"
"001","人口","000","男女計","001","総人口","17000","石川県","2010000000","2010年","千人","1170"
"001","人口","000","男女計","001","総人口","17000","石川県","2015000000","2015年","千人","1154"
"001","人口","000","男女計","001","総人口","17000","石川県","2016000000","2016年","千人","1151"
"001","人口","000","男女計","001","総人口","17000","石川県","2017000000","2017年","千人","1147"
"001","人口","000","男女計","001","総人口","17000","石川県","2018000000","2018年","千人","1143"
"001","人口","000","男女計","001","総人口","17000","石川県","2019000000","2019年","千人","1138"
"001","人口","000","男女計","001","総人口","18000","福井県","2000000000","2000年","千人","829"
"001","人口","000","男女計","001","総人口","18000","福井県","2005000000","2005年","千人","822"
"001","人口","000","男女計","001","総人口","18000","福井県","2010000000","2010年","千人","806"
"001","人口","000","男女計","001","総人口","18000","福井県","2015000000","2015年","千人","787"
"001","人口","000","男女計","001","総人口","18000","福井県","2016000000","2016年","千人","782"
"001","人口","000","男女計","001","総人口","18000","福井県","2017000000","2017年","千人","779"
"001","人口","000","男女計","001","総人口","18000","福井県","2018000000","2018年","千人","774"
"001","人口","000","男女計","001","総人口","18000","福井県","2019000000","2019年","千人","768"
"001","人口","000","男女計","001","総人口","19000","山梨県","2000000000","2000年","千人","888"
"001","人口","000","男女計","001","総人口","19000","山梨県","2005000000","2005年","千人","885"
"001","人口","000","男女計","001","総人口","19000","山梨県","2010000000","2010年","千人","863"
"001","人口","000","男女計","001","総人口","19000","山梨県","2015000000","2015年","千人","835"
"001","人口","000","男女計","001","総人口","19000","山梨県","2016000000","2016年","千人","830"
"001","人口","000","男女計","001","総人口","19000","山梨県","2017000000","2017年","千人","823"
"001","人口","000","男女計","001","総人口","19000","山梨県","2018000000","2018年","千人","817"
"001","人口","000","男女計","001","総人口","19000","山梨県","2019000000","2019年","千人","811"
"001","人口","000","男女計","001","総人口","20000","長野県","2000000000","2000年","千人","2215"
"001","人口","000","男女計","001","総人口","20000","長野県","2005000000","2005年","千人","2196"
"001","人口","000","男女計","001","総人口","20000","長野県","2010000000","2010年","千人","2152"
"001","人口","000","男女計","001","総人口","20000","長野県","2015000000","2015年","千人","2099"
"001","人口","000","男女計","001","総人口","20000","長野県","2016000000","2016年","千人","2088"
"001","人口","000","男女計","001","総人口","20000","長野県","2017000000","2017年","千人","2076"
"001","人口","000","男女計","001","総人口","20000","長野県","2018000000","2018年","千人","2063"
"001","人口","000","男女計","001","総人口","20000","長野県","2019000000","2019年","千人","2049"
"001","人口","000","男女計","001","総人口","21000","岐阜県","2000000000","2000年","千人","2108"
"001","人口","000","男女計","001","総人口","21000","岐阜県","2005000000","2005年","千人","2107"
"001","人口","000","男女計","001","総人口","21000","岐阜県","2010000000","2010年","千人","2081"
"001","人口","000","男女計","001","総人口","21000","岐阜県","2015000000","2015年","千人","2032"
"001","人口","000","男女計","001","総人口","21000","岐阜県","2016000000","2016年","千人","2022"
"001","人口","000","男女計","001","総人口","21000","岐阜県","2017000000","2017年","千人","2008"
"001","人口","000","男女計","001","総人口","21000","岐阜県","2018000000","2018年","千人","1997"
"001","人口","000","男女計","001","総人口","21000","岐阜県","2019000000","2019年","千人","1987"
"001","人口","000","男女計","001","総人口","22000","静岡県","2000000000","2000年","千人","3767"
"001","人口","000","男女計","001","総人口","22000","静岡県","2005000000","2005年","千人","3792"
"001","人口","000","男女計","001","総人口","22000","静岡県","2010000000","2010年","千人","3765"
"001","人口","000","男女計","001","総人口","22000","静岡県","2015000000","2015年","千人","3700"
"001","人口","000","男女計","001","総人口","22000","静岡県","2016000000","2016年","千人","3688"
"001","人口","000","男女計","001","総人口","22000","静岡県","2017000000","2017年","千人","3675"
"001","人口","000","男女計","001","総人口","22000","静岡県","2018000000","2018年","千人","3659"
"001","人口","000","男女計","001","総人口","22000","静岡県","2019000000","2019年","千人","3644"
"001","人口","000","男女計","001","総人口","23000","愛知県","2000000000","2000年","千人","7043"
"001","人口","000","男女計","001","総人口","23000","愛知県","2005000000","2005年","千人","7255"
"001","人口","000","男女計","001","総人口","23000","愛知県","2010000000","2010年","千人","7411"
"001","人口","000","男女計","001","総人口","23000","愛知県","2015000000","2015年","千人","7483"
"001","人口","000","男女計","001","総人口","23000","愛知県","2016000000","2016年","千人","7507"
"001","人口","000","男女計","001","総人口","23000","愛知県","2017000000","2017年","千人","7525"
"001","人口","000","男女計","001","総人口","23000","愛知県","2018000000","2018年","千人","7537"
"001","人口","000","男女計","001","総人口","23000","愛知県","2019000000","2019年","千人","7552"
"001","人口","000","男女計","001","総人口","24000","三重県","2000000000","2000年","千人","1857"
"001","人口","000","男女計","001","総人口","24000","三重県","2005000000","2005年","千人","1867"
"001","人口","000","男女計","001","総人口","24000","三重県","2010000000","2010年","千人","1855"
"001","人口","000","男女計","001","総人口","24000","三重県","2015000000","2015年","千人","1816"
"001","人口","000","男女計","001","総人口","24000","三重県","2016000000","2016年","千人","1808"
"001","人口","000","男女計","001","総人口","24000","三重県","2017000000","2017年","千人","1800"
"001","人口","000","男女計","001","総人口","24000","三重県","2018000000","2018年","千人","1791"
"001","人口","000","男女計","001","総人口","24000","三重県","2019000000","2019年","千人","1781"
"001","人口","000","男女計","001","総人口","25000","滋賀県","2000000000","2000年","千人","1343"
"001","人口","000","男女計","001","総人口","25000","滋賀県","2005000000","2005年","千人","1380"
"001","人口","000","男女計","001","総人口","25000","滋賀県","2010000000","2010年","千人","1411"
"001","人口","000","男女計","001","総人口","25000","滋賀県","2015000000","2015年","千人","1413"
"001","人口","000","男女計","001","総人口","25000","滋賀県","2016000000","2016年","千人","1413"
"001","人口","000","男女計","001","総人口","25000","滋賀県","2017000000","2017年","千人","1413"
"001","人口","000","男女計","001","総人口","25000","滋賀県","2018000000","2018年","千人","1412"
"001","人口","000","男女計","001","総人口","25000","滋賀県","2019000000","2019年","千人","1414"
"001","人口","000","男女計","001","総人口","26000","京都府","2000000000","2000年","千人","2644"
"001","人口","000","男女計","001","総人口","26000","京都府","2005000000","2005年","千人","2648"
"001","人口","000","男女計","001","総人口","26000","京都府","2010000000","2010年","千人","2636"
"001","人口","000","男女計","001","総人口","26000","京都府","2015000000","2015年","千人","2610"
"001","人口","000","男女計","001","総人口","26000","京都府","2016000000","2016年","千人","2605"
"001","人口","000","男女計","001","総人口","26000","京都府","2017000000","2017年","千人","2599"
"001","人口","000","男女計","001","総人口","26000","京都府","2018000000","2018年","千人","2591"
"001","人口","000","男女計","001","総人口","26000","京都府","2019000000","2019年","千人","2583"
"001","人口","000","男女計","001","総人口","27000","大阪府","2000000000","2000年","千人","8805"
"001","人口","000","男女計","001","総人口","27000","大阪府","2005000000","2005年","千人","8817"
"001","人口","000","男女計","001","総人口","27000","大阪府","2010000000","2010年","千人","8865"
"001","人口","000","男女計","001","総人口","27000","大阪府","2015000000","2015年","千人","8839"
"001","人口","000","男女計","001","総人口","27000","大阪府","2016000000","2016年","千人","8833"
"001","人口","000","男女計","001","総人口","27000","大阪府","2017000000","2017年","千人","8823"
"001","人口","000","男女計","001","総人口","27000","大阪府","2018000000","2018年","千人","8813"
"001","人口","000","男女計","001","総人口","27000","大阪府","2019000000","2019年","千人","8809"
"001","人口","000","男女計","001","総人口","28000","兵庫県","2000000000","2000年","千人","5551"
"001","人口","000","男女計","001","総人口","28000","兵庫県","2005000000","2005年","千人","5591"
"001","人口","000","男女計","001","総人口","28000","兵庫県","2010000000","2010年","千人","5588"
"001","人口","000","男女計","001","総人口","28000","兵庫県","2015000000","2015年","千人","5535"
"001","人口","000","男女計","001","総人口","28000","兵庫県","2016000000","2016年","千人","5520"
"001","人口","000","男女計","001","総人口","28000","兵庫県","2017000000","2017年","千人","5503"
"001","人口","000","男女計","001","総人口","28000","兵庫県","2018000000","2018年","千人","5484"
"001","人口","000","男女計","001","総人口","28000","兵庫県","2019000000","2019年","千人","5466"
"001","人口","000","男女計","001","総人口","29000","奈良県","2000000000","2000年","千人","1443"
"001","人口","000","男女計","001","総人口","29000","奈良県","2005000000","2005年","千人","1421"
"001","人口","000","男女計","001","総人口","29000","奈良県","2010000000","2010年","千人","1401"
"001","人口","000","男女計","001","総人口","29000","奈良県","2015000000","2015年","千人","1364"
"001","人口","000","男女計","001","総人口","29000","奈良県","2016000000","2016年","千人","1356"
"001","人口","000","男女計","001","総人口","29000","奈良県","2017000000","2017年","千人","1348"
"001","人口","000","男女計","001","総人口","29000","奈良県","2018000000","2018年","千人","1339"
"001","人口","000","男女計","001","総人口","29000","奈良県","2019000000","2019年","千人","1330"
"001","人口","000","男女計","001","総人口","30000","和歌山県","2000000000","2000年","千人","1070"
"001","人口","000","男女計","001","総人口","30000","和歌山県","2005000000","2005年","千人","1036"
"001","人口","000","男女計","001","総人口","30000","和歌山県","2010000000","2010年","千人","1002"
"001","人口","000","男女計","001","総人口","30000","和歌山県","2015000000","2015年","千人","964"
"001","人口","000","男女計","001","総人口","30000","和歌山県","2016000000","2016年","千人","954"
"001","人口","000","男女計","001","総人口","30000","和歌山県","2017000000","2017年","千人","945"
"001","人口","000","男女計","001","総人口","30000","和歌山県","2018000000","2018年","千人","935"
"001","人口","000","男女計","001","総人口","30000","和歌山県","2019000000","2019年","千人","925"
"001","人口","000","男女計","001","総人口","31000","鳥取県","2000000000","2000年","千人","613"
"001","人口","000","男女計","001","総人口","31000","鳥取県","2005000000","2005年","千人","607"
"001","人口","000","男女計","001","総人口","31000","鳥取県","2010000000","2010年","千人","589"
"001","人口","000","男女計","001","総人口","31000","鳥取県","2015000000","2015年","千人","573"
"001","人口","000","男女計","001","総人口","31000","鳥取県","2016000000","2016年","千人","570"
"001","人口","000","男女計","001","総人口","31000","鳥取県","2017000000","2017年","千人","565"
"001","人口","000","男女計","001","総人口","31000","鳥取県","2018000000","2018年","千人","560"
"001","人口","000","男女計","001","総人口","31000","鳥取県","2019000000","2019年","千人","556"
"001","人口","000","男女計","001","総人口","32000","島根県","2000000000","2000年","千人","762"
"001","人口","000","男女計","001","総人口","32000","島根県","2005000000","2005年","千人","742"
"001","人口","000","男女計","001","総人口","32000","島根県","2010000000","2010年","千人","717"
"001","人口","000","男女計","001","総人口","32000","島根県","2015000000","2015年","千人","694"
"001","人口","000","男女計","001","総人口","32000","島根県","2016000000","2016年","千人","690"
"001","人口","000","男女計","001","総人口","32000","島根県","2017000000","2017年","千人","685"
"001","人口","000","男女計","001","総人口","32000","島根県","2018000000","2018年","千人","680"
"001","人口","000","男女計","001","総人口","32000","島根県","2019000000","2019年","千人","674"
"001","人口","000","男女計","001","総人口","33000","岡山県","2000000000","2000年","千人","1951"
"001","人口","000","男女計","001","総人口","33000","岡山県","2005000000","2005年","千人","1957"
"001","人口","000","男女計","001","総人口","33000","岡山県","2010000000","2010年","千人","1945"
"001","人口","000","男女計","001","総人口","33000","岡山県","2015000000","2015年","千人","1922"
"001","人口","000","男女計","001","総人口","33000","岡山県","2016000000","2016年","千人","1915"
"001","人口","000","男女計","001","総人口","33000","岡山県","2017000000","2017年","千人","1907"
"001","人口","000","男女計","001","総人口","33000","岡山県","2018000000","2018年","千人","1898"
"001","人口","000","男女計","001","総人口","33000","岡山県","2019000000","2019年","千人","1890"
"001","人口","000","男女計","001","総人口","34000","広島県","2000000000","2000年","千人","2879"
"001","人口","000","男女計","001","総人口","34000","広島県","2005000000","2005年","千人","2877"
"001","人口","000","男女計","001","総人口","34000","広島県","2010000000","2010年","千人","2861"
"001","人口","000","男女計","001","総人口","34000","広島県","2015000000","2015年","千人","2844"
"001","人口","000","男女計","001","総人口","34000","広島県","2016000000","2016年","千人","2837"
"001","人口","000","男女計","001","総人口","34000","広島県","2017000000","2017年","千人","2829"
"001","人口","000","男女計","001","総人口","34000","広島県","2018000000","2018年","千人","2817"
"001","人口","000","男女計","001","総人口","34000","広島県","2019000000","2019年","千人","2804"
"001","人口","000","男女計","001","総人口","35000","山口県","2000000000","2000年","千人","1528"
"001","人口","000","男女計","001","総人口","35000","山口県","2005000000","2005年","千人","1493"
"001","人口","000","男女計","001","総人口","35000","山口県","2010000000","2010年","千人","1451"
"001","人口","000","男女計","001","総人口","35000","山口県","2015000000","2015年","千人","1405"
"001","人口","000","男女計","001","総人口","35000","山口県","2016000000","2016年","千人","1394"
"001","人口","000","男女計","001","総人口","35000","山口県","2017000000","2017年","千人","1383"
"001","人口","000","男女計","001","総人口","35000","山口県","2018000000","2018年","千人","1370"
"001","人口","000","男女計","001","総人口","35000","山口県","2019000000","2019年","千人","1358"
"001","人口","000","男女計","001","総人口","36000","徳島県","2000000000","2000年","千人","824"
"001","人口","000","男女計","001","総人口","36000","徳島県","2005000000","2005年","千人","810"
"001","人口","000","男女計","001","総人口","36000","徳島県","2010000000","2010年","千人","785"
"001","人口","000","男女計","001","総人口","36000","徳島県","2015000000","2015年","千人","756"
"001","人口","000","男女計","001","総人口","36000","徳島県","2016000000","2016年","千人","750"
"001","人口","000","男女計","001","総人口","36000","徳島県","2017000000","2017年","千人","743"
"001","人口","000","男女計","001","総人口","36000","徳島県","2018000000","2018年","千人","736"
"001","人口","000","男女計","001","総人口","36000","徳島県","2019000000","2019年","千人","728"
"001","人口","000","男女計","001","総人口","37000","香川県","2000000000","2000年","千人","1023"
"001","人口","000","男女計","001","総人口","37000","香川県","2005000000","2005年","千人","1012"
"001","人口","000","男女計","001","総人口","37000","香川県","2010000000","2010年","千人","996"
"001","人口","000","男女計","001","総人口","37000","香川県","2015000000","2015年","千人","976"
"001","人口","000","男女計","001","総人口","37000","香川県","2016000000","2016年","千人","972"
"001","人口","000","男女計","001","総人口","37000","香川県","2017000000","2017年","千人","967"
"001","人口","000","男女計","001","総人口","37000","香川県","2018000000","2018年","千人","962"
"001","人口","000","男女計","001","総人口","37000","香川県","2019000000","2019年","千人","956"
"001","人口","000","男女計","001","総人口","38000","愛媛県","2000000000","2000年","千人","1493"
"001","人口","000","男女計","001","総人口","38000","愛媛県","2005000000","2005年","千人","1468"
"001","人口","000","男女計","001","総人口","38000","愛媛県","2010000000","2010年","千人","1431"
"001","人口","000","男女計","001","総人口","38000","愛媛県","2015000000","2015年","千人","1385"
"001","人口","000","男女計","001","総人口","38000","愛媛県","2016000000","2016年","千人","1375"
"001","人口","000","男女計","001","総人口","38000","愛媛県","2017000000","2017年","千人","1364"
"001","人口","000","男女計","001","総人口","38000","愛媛県","2018000000","2018年","千人","1352"
"001","人口","000","男女計","001","総人口","38000","愛媛県","2019000000","2019年","千人","1339"
"001","人口","000","男女計","001","総人口","39000","高知県","2000000000","2000年","千人","814"
"001","人口","000","男女計","001","総人口","39000","高知県","2005000000","2005年","千人","796"
"001","人口","000","男女計","001","総人口","39000","高知県","2010000000","2010年","千人","764"
"001","人口","000","男女計","001","総人口","39000","高知県","2015000000","2015年","千人","728"
"001","人口","000","男女計","001","総人口","39000","高知県","2016000000","2016年","千人","721"
"001","人口","000","男女計","001","総人口","39000","高知県","2017000000","2017年","千人","714"
"001","人口","000","男女計","001","総人口","39000","高知県","2018000000","2018年","千人","706"
"001","人口","000","男女計","001","総人口","39000","高知県","2019000000","2019年","千人","698"
"001","人口","000","男女計","001","総人口","40000","福岡県","2000000000","2000年","千人","5016"
"001","人口","000","男女計","001","総人口","40000","福岡県","2005000000","2005年","千人","5050"
"001","人口","000","男女計","001","総人口","40000","福岡県","2010000000","2010年","千人","5072"
"001","人口","000","男女計","001","総人口","40000","福岡県","2015000000","2015年","千人","5102"
"001","人口","000","男女計","001","総人口","40000","福岡県","2016000000","2016年","千人","5104"
"001","人口","000","男女計","001","総人口","40000","福岡県","2017000000","2017年","千人","5107"
"001","人口","000","男女計","001","総人口","40000","福岡県","2018000000","2018年","千人","5107"
"001","人口","000","男女計","001","総人口","40000","福岡県","2019000000","2019年","千人","5104"
"001","人口","000","男女計","001","総人口","41000","佐賀県","2000000000","2000年","千人","877"
"001","人口","000","男女計","001","総人口","41000","佐賀県","2005000000","2005年","千人","866"
"001","人口","000","男女計","001","総人口","41000","佐賀県","2010000000","2010年","千人","850"
"001","人口","000","男女計","001","総人口","41000","佐賀県","2015000000","2015年","千人","833"
"001","人口","000","男女計","001","総人口","41000","佐賀県","2016000000","2016年","千人","828"
