"tab_code","表章項目","cat01_code","男女別","cat02_code","人口","area_code","全国・都道府県","time_code","時間軸（年）","unit","value"
"001","人口","000","男女計","002","日本人人口","11000","埼玉県","2011000000","2011年","千人","7117"
"001","人口","000","男女計","002","日本人人口","11000","埼玉県","2012000000","2012年","千人","7126"
"001","人口","000","男女計","002","日本人人口","11000","埼玉県","2013000000","2013年","千人","7134"
"001","人口","000","男女計","002","日本人人口","11000","埼玉県","2014000000","2014年","千人","7143"
"001","人口","000","男女計","002","日本人人口","12000","千葉県","1995000000","1995年","千人","5750"
"001","人口","000","男女計","002","日本人人口","12000","千葉県","2000000000","2000年","千人","5869"
"001","人口","000","男女計","002","日本人人口","12000","千葉県","2005000000","2005年","千人","5983"
"001","人口","000","男女計","002","日本人人口","12000","千葉県","2010000000","2010年","千人","6135"
"001","人口","000","男女計","002","日本人人口","12000","千葉県","2011000000","2011年","千人","6135"
"001","人口","000","男女計","002","日本人人口","12000","千葉県","2012000000","2012年","千人","6119"
"001","人口","000","男女計","002","日本人人口","12000","千葉県","2013000000","2013年","千人","6114"
"001","人口","000","男女計","002","日本人人口","12000","千葉県","2014000000","2014年","千人","6114"
"001","人口","000","男女計","002","日本人人口","13000","東京都","1995000000","1995年","千人","11581"
"001","人口","000","男女計","002","日本人人口","13000","東京都","2000000000","2000年","千人","11850"
"001","人口","000","男女計","002","日本人人口","13000","東京都","2005000000","2005年","千人","12325"
"001","人口","000","男女計","002","日本人人口","13000","東京都","2010000000","2010年","千人","12834"
"001","人口","000","男女計","002","日本人人口","13000","東京都","2011000000","2011年","千人","12869"
"001","人口","000","男女計","002","日本人人口","13000","東京都","2012000000","2012年","千人","12916"
"001","人口","000","男女計","002","日本人人口","13000","東京都","2013000000","2013年","千人","12979"
"001","人口","000","男女計","002","日本人人口","13000","東京都","2014000000","2014年","千人","13044"
"001","人口","000","男女計","002","日本人人口","14000","神奈川県","1995000000","1995年","千人","8159"
"001","人口","000","男女計","002","日本人人口","14000","神奈川県","2000000000","2000年","千人","8391"
"001","人口","000","男女計","002","日本人人口","14000","神奈川県","2005000000","2005年","千人","8676"
"001","人口","000","男女計","002","日本人人口","14000","神奈川県","2010000000","2010年","千人","8921"
"001","人口","000","男女計","002","日本人人口","14000","神奈川県","2011000000","2011年","千人","8934"
"001","人口","000","男女計","002","日本人人口","14000","神奈川県","2012000000","2012年","千人","8947"
"001","人口","000","男女計","002","日本人人口","14000","神奈川県","2013000000","2013年","千人","8956"
"001","人口","000","男女計","002","日本人人口","14000","神奈川県","2014000000","2014年","千人","8967"
"001","人口","000","男女計","002","日本人人口","15000","新潟県","1995000000","1995年","千人","2481"
"001","人口","000","男女計","002","日本人人口","15000","新潟県","2000000000","2000年","千人","2466"
"001","人口","000","男女計","002","日本人人口","15000","新潟県","2005000000","2005年","千人","2421"
"001","人口","000","男女計","002","日本人人口","15000","新潟県","2010000000","2010年","千人","2362"
"001","人口","000","男女計","002","日本人人口","15000","新潟県","2011000000","2011年","千人","2351"
"001","人口","000","男女計","002","日本人人口","15000","新潟県","2012000000","2012年","千人","2336"
"001","人口","000","男女計","002","日本人人口","15000","新潟県","2013000000","2013年","千人","2319"
"001","人口","000","男女計","002","日本人人口","15000","新潟県","2014000000","2014年","千人","2302"
"001","人口","000","男女計","002","日本人人口","16000","富山県","1995000000","1995年","千人","1118"
"001","人口","000","男女計","002","日本人人口","16000","富山県","2000000000","2000年","千人","1114"
"001","人口","000","男女計","002","日本人人口","16000","富山県","2005000000","2005年","千人","1101"
"001","人口","000","男女計","002","日本人人口","16000","富山県","2010000000","2010年","千人","1082"
"001","人口","000","男女計","002","日本人人口","16000","富山県","2011000000","2011年","千人","1077"
"001","人口","000","男女計","002","日本人人口","16000","富山県","2012000000","2012年","千人","1072"
"001","人口","000","男女計","002","日本人人口","16000","富山県","2013000000","2013年","千人","1065"
"001","人口","000","男女計","002","日本人人口","16000","富山県","2014000000","2014年","千人","1059"
"001","人口","000","男女計","002","日本人人口","17000","石川県","1995000000","1995年","千人","1175"
"001","人口","000","男女計","002","日本人人口","17000","石川県","2000000000","2000年","千人","1175"
"001","人口","000","男女計","002","日本人人口","17000","石川県","2005000000","2005年","千人","1166"
"001","人口","000","男女計","002","日本人人口","17000","石川県","2010000000","2010年","千人","1160"
"001","人口","000","男女計","002","日本人人口","17000","石川県","2011000000","2011年","千人","1157"
"001","人口","000","男女計","002","日本人人口","17000","石川県","2012000000","2012年","千人","1154"
"001","人口","000","男女計","002","日本人人口","17000","石川県","2013000000","2013年","千人","1150"
"001","人口","000","男女計","002","日本人人口","17000","石川県","2014000000","2014年","千人","1146"
"001","人口","000","男女計","002","日本人人口","18000","福井県","1995000000","1995年","千人","819"
"001","人口","000","男女計","002","日本人人口","18000","福井県","2000000000","2000年","千人","819"
"001","人口","000","男女計","002","日本人人口","18000","福井県","2005000000","2005年","千人","811"
"001","人口","000","男女計","002","日本人人口","18000","福井県","2010000000","2010年","千人","795"
"001","人口","000","男女計","002","日本人人口","18000","福井県","2011000000","2011年","千人","793"
"001","人口","000","男女計","002","日本人人口","18000","福井県","2012000000","2012年","千人","789"
"001","人口","000","男女計","002","日本人人口","18000","福井県","2013000000","2013年","千人","784"
"001","人口","000","男女計","002","日本人人口","18000","福井県","2014000000","2014年","千人","780"
"001","人口","000","男女計","002","日本人人口","19000","山梨県","1995000000","1995年","千人","874"
"001","人口","000","男女計","002","日本人人口","19000","山梨県","2000000000","2000年","千人","877"
"001","人口","000","男女計","002","日本人人口","19000","山梨県","2005000000","2005年","千人","871"
"001","人口","000","男女計","002","日本人人口","19000","山梨県","2010000000","2010年","千人","851"
"001","人口","000","男女計","002","日本人人口","19000","山梨県","2011000000","2011年","千人","846"
"001","人口","000","男女計","002","日本人人口","19000","山梨県","2012000000","2012年","千人","841"
"001","人口","000","男女計","002","日本人人口","19000","山梨県","2013000000","2013年","千人","836"
"001","人口","000","男女計","002","日本人人口","19000","山梨県","2014000000","2014年","千人","830"
"001","人口","000","男女計","002","日本人人口","20000","長野県","1995000000","1995年","千人","2174"
"001","人口","000","男女計","002","日本人人口","20000","長野県","2000000000","2000年","千人","2182"
"001","人口","000","男女計","002","日本人人口","20000","長野県","2005000000","2005年","千人","2161"
"001","人口","000","男女計","002","日本人人口","20000","長野県","2010000000","2010年","千人","2123"
"001","人口","000","男女計","002","日本人人口","20000","長野県","2011000000","2011年","千人","2115"
"001","人口","000","男女計","002","日本人人口","20000","長野県","2012000000","2012年","千人","2106"
"001","人口","000","男女計","002","日本人人口","20000","長野県","2013000000","2013年","千人","2095"
"001","人口","000","男女計","002","日本人人口","20000","長野県","2014000000","2014年","千人","2083"
"001","人口","000","男女計","002","日本人人口","21000","岐阜県","1995000000","1995年","千人","2081"
"001","人口","000","男女計","002","日本人人口","21000","岐阜県","2000000000","2000年","千人","2081"
"001","人口","000","男女計","002","日本人人口","21000","岐阜県","2005000000","2005年","千人","2070"
"001","人口","000","男女計","002","日本人人口","21000","岐阜県","2010000000","2010年","千人","2043"
"001","人口","000","男女計","002","日本人人口","21000","岐阜県","2011000000","2011年","千人","2037"
"001","人口","000","男女計","002","日本人人口","21000","岐阜県","2012000000","2012年","千人","2029"
"001","人口","000","男女計","002","日本人人口","21000","岐阜県","2013000000","2013年","千人","2018"
"001","人口","000","男女計","002","日本人人口","21000","岐阜県","2014000000","2014年","千人","2008"
"001","人口","000","男女計","002","日本人人口","22000","静岡県","1995000000","1995年","千人","3699"
"001","人口","000","男女計","002","日本人人口","22000","静岡県","2000000000","2000年","千人","3715"
"001","人口","000","男女計","002","日本人人口","22000","静岡県","2005000000","2005年","千人","3722"
"001","人口","000","男女計","002","日本人人口","22000","静岡県","2010000000","2010年","千人","3703"
"001","人口","000","男女計","002","日本人人口","22000","静岡県","2011000000","2011年","千人","3694"
"001","人口","000","男女計","002","日本人人口","22000","静岡県","2012000000","2012年","千人","3683"
"001","人口","000","男女計","002","日本人人口","22000","静岡県","2013000000","2013年","千人","3668"
"001","人口","000","男女計","002","日本人人口","22000","静岡県","2014000000","2014年","千人","3651"
"001","人口","000","男女計","002","日本人人口","23000","愛知県","1995000000","1995年","千人","6779"
"001","人口","000","男女計","002","日本人人口","23000","愛知県","2000000000","2000年","千人","6933"
"001","人口","000","男女計","002","日本人人口","23000","愛知県","2005000000","2005年","千人","7104"
"001","人口","000","男女計","002","日本人人口","23000","愛知県","2010000000","2010年","千人","7247"
"001","人口","000","男女計","002","日本人人口","23000","愛知県","2011000000","2011年","千人","7262"
"001","人口","000","男女計","002","日本人人口","23000","愛知県","2012000000","2012年","千人","7277"
"001","人口","000","男女計","002","日本人人口","23000","愛知県","2013000000","2013年","千人","7289"
"001","人口","000","男女計","002","日本人人口","23000","愛知県","2014000000","2014年","千人","7298"
"001","人口","000","男女計","002","日本人人口","24000","三重県","1995000000","1995年","千人","1825"
"001","人口","000","男女計","002","日本人人口","24000","三重県","2000000000","2000年","千人","1833"
"001","人口","000","男女計","002","日本人人口","24000","三重県","2005000000","2005年","千人","1833"
"001","人口","000","男女計","002","日本人人口","24000","三重県","2010000000","2010年","千人","1822"
"001","人口","000","男女計","002","日本人人口","24000","三重県","2011000000","2011年","千人","1816"
"001","人口","000","男女計","002","日本人人口","24000","三重県","2012000000","2012年","千人","1811"
"001","人口","000","男女計","002","日本人人口","24000","三重県","2013000000","2013年","千人","1802"
"001","人口","000","男女計","002","日本人人口","24000","三重県","2014000000","2014年","千人","1793"
"001","人口","000","男女計","002","日本人人口","25000","滋賀県","1995000000","1995年","千人","1273"
"001","人口","000","男女計","002","日本人人口","25000","滋賀県","2000000000","2000年","千人","1324"
"001","人口","000","男女計","002","日本人人口","25000","滋賀県","2005000000","2005年","千人","1358"
"001","人口","000","男女計","002","日本人人口","25000","滋賀県","2010000000","2010年","千人","1389"
"001","人口","000","男女計","002","日本人人口","25000","滋賀県","2011000000","2011年","千人","1394"
"001","人口","000","男女計","002","日本人人口","25000","滋賀県","2012000000","2012年","千人","1396"
"001","人口","000","男女計","002","日本人人口","25000","滋賀県","2013000000","2013年","千人","1397"
"001","人口","000","男女計","002","日本人人口","25000","滋賀県","2014000000","2014年","千人","1397"
"001","人口","000","男女計","002","日本人人口","26000","京都府","1995000000","1995年","千人","2582"
"001","人口","000","男女計","002","日本人人口","26000","京都府","2000000000","2000年","千人","2599"
"001","人口","000","男女計","002","日本人人口","26000","京都府","2005000000","2005年","千人","2601"
"001","人口","000","男女計","002","日本人人口","26000","京都府","2010000000","2010年","千人","2593"
"001","人口","000","男女計","002","日本人人口","26000","京都府","2011000000","2011年","千人","2590"
"001","人口","000","男女計","002","日本人人口","26000","京都府","2012000000","2012年","千人","2584"
"001","人口","000","男女計","002","日本人人口","26000","京都府","2013000000","2013年","千人","2576"
"001","人口","000","男女計","002","日本人人口","26000","京都府","2014000000","2014年","千人","2569"
"001","人口","000","男女計","002","日本人人口","27000","大阪府","1995000000","1995年","千人","8619"
"001","人口","000","男女計","002","日本人人口","27000","大阪府","2000000000","2000年","千人","8634"
"001","人口","000","男女計","002","日本人人口","27000","大阪府","2005000000","2005年","千人","8640"
"001","人口","000","男女計","002","日本人人口","27000","大阪府","2010000000","2010年","千人","8698"
"001","人口","000","男女計","002","日本人人口","27000","大阪府","2011000000","2011年","千人","8699"
"001","人口","000","男女計","002","日本人人口","27000","大阪府","2012000000","2012年","千人","8697"
"001","人口","000","男女計","002","日本人人口","27000","大阪府","2013000000","2013年","千人","8690"
"001","人口","000","男女計","002","日本人人口","27000","大阪府","2014000000","2014年","千人","8678"
"001","人口","000","男女計","002","日本人人口","28000","兵庫県","1995000000","1995年","千人","5321"
"001","人口","000","男女計","002","日本人人口","28000","兵庫県","2000000000","2000年","千人","5468"
"001","人口","000","男女計","002","日本人人口","28000","兵庫県","2005000000","2005年","千人","5504"
"001","人口","000","男女計","002","日本人人口","28000","兵庫県","2010000000","2010年","千人","5508"
"001","人口","000","男女計","002","日本人人口","28000","兵庫県","2011000000","2011年","千人","5505"
"001","人口","000","男女計","002","日本人人口","28000","兵庫県","2012000000","2012年","千人","5496"
"001","人口","000","男女計","002","日本人人口","28000","兵庫県","2013000000","2013年","千人","5483"
"001","人口","000","男女計","002","日本人人口","28000","兵庫県","2014000000","2014年","千人","5468"
"001","人口","000","男女計","002","日本人人口","29000","奈良県","1995000000","1995年","千人","1423"
"001","人口","000","男女計","002","日本人人口","29000","奈良県","2000000000","2000年","千人","1434"
"001","人口","000","男女計","002","日本人人口","29000","奈良県","2005000000","2005年","千人","1412"
"001","人口","000","男女計","002","日本人人口","29000","奈良県","2010000000","2010年","千人","1391"
"001","人口","000","男女計","002","日本人人口","29000","奈良県","2011000000","2011年","千人","1387"
"001","人口","000","男女計","002","日本人人口","29000","奈良県","2012000000","2012年","千人","1381"
"001","人口","000","男女計","002","日本人人口","29000","奈良県","2013000000","2013年","千人","1374"
"001","人口","000","男女計","002","日本人人口","29000","奈良県","2014000000","2014年","千人","1367"
"001","人口","000","男女計","002","日本人人口","30000","和歌山県","1995000000","1995年","千人","1076"
"001","人口","000","男女計","002","日本人人口","30000","和歌山県","2000000000","2000年","千人","1065"
"001","人口","000","男女計","002","日本人人口","30000","和歌山県","2005000000","2005年","千人","1031"
"001","人口","000","男女計","002","日本人人口","30000","和歌山県","2010000000","2010年","千人","997"
"001","人口","000","男女計","002","日本人人口","30000","和歌山県","2011000000","2011年","千人","990"
"001","人口","000","男女計","002","日本人人口","30000","和歌山県","2012000000","2012年","千人","983"
"001","人口","000","男女計","002","日本人人口","30000","和歌山県","2013000000","2013年","千人","975"
"001","人口","000","男女計","002","日本人人口","30000","和歌山県","2014000000","2014年","千人","967"
"001","人口","000","男女計","002","日本人人口","31000","鳥取県","1995000000","1995年","千人","613"
"001","人口","000","男女計","002","日本人人口","31000","鳥取県","2000000000","2000年","千人","610"
"001","人口","000","男女計","002","日本人人口","31000","鳥取県","2005000000","2005年","千人","603"
"001","人口","000","男女計","002","日本人人口","31000","鳥取県","2010000000","2010年","千人","585"
"001","人口","000","男女計","002","日本人人口","31000","鳥取県","2011000000","2011年","千人","582"
"001","人口","000","男女計","002","日本人人口","31000","鳥取県","2012000000","2012年","千人","578"
"001","人口","000","男女計","002","日本人人口","31000","鳥取県","2013000000","2013年","千人","574"
"001","人口","000","男女計","002","日本人人口","31000","鳥取県","2014000000","2014年","千人","571"
"001","人口","000","男女計","002","日本人人口","32000","島根県","1995000000","1995年","千人","769"
"001","人口","000","男女計","002","日本人人口","32000","島根県","2000000000","2000年","千人","757"
"001","人口","000","男女計","002","日本人人口","32000","島根県","2005000000","2005年","千人","738"
"001","人口","000","男女計","002","日本人人口","32000","島根県","2010000000","2010年","千人","713"
"001","人口","000","男女計","002","日本人人口","32000","島根県","2011000000","2011年","千人","708"
"001","人口","000","男女計","002","日本人人口","32000","島根県","2012000000","2012年","千人","702"
"001","人口","000","男女計","002","日本人人口","32000","島根県","2013000000","2013年","千人","697"
"001","人口","000","男女計","002","日本人人口","32000","島根県","2014000000","2014年","千人","692"
"001","人口","000","男女計","002","日本人人口","33000","岡山県","1995000000","1995年","千人","1939"
"001","人口","000","男女計","002","日本人人口","33000","岡山県","2000000000","2000年","千人","1938"
"001","人口","000","男女計","002","日本人人口","33000","岡山県","2005000000","2005年","千人","1942"
"001","人口","000","男女計","002","日本人人口","33000","岡山県","2010000000","2010年","千人","1926"
"001","人口","000","男女計","002","日本人人口","33000","岡山県","2011000000","2011年","千人","1922"
"001","人口","000","男女計","002","日本人人口","33000","岡山県","2012000000","2012年","千人","1919"
"001","人口","000","男女計","002","日本人人口","33000","岡山県","2013000000","2013年","千人","1913"
"001","人口","000","男女計","002","日本人人口","33000","岡山県","2014000000","2014年","千人","1907"
"001","人口","000","男女計","002","日本人人口","34000","広島県","1995000000","1995年","千人","2861"
"001","人口","000","男女計","002","日本人人口","34000","広島県","2000000000","2000年","千人","2856"
"001","人口","000","男女計","002","日本人人口","34000","広島県","2005000000","2005年","千人","2849"
"001","人口","000","男女計","002","日本人人口","34000","広島県","2010000000","2010年","千人","2828"
"001","人口","000","男女計","002","日本人人口","34000","広島県","2011000000","2011年","千人","2824"
"001","人口","000","男女計","002","日本人人口","34000","広島県","2012000000","2012年","千人","2817"
"001","人口","000","男女計","002","日本人人口","34000","広島県","2013000000","2013年","千人","2809"
"001","人口","000","男女計","002","日本人人口","34000","広島県","2014000000","2014年","千人","2801"
"001","人口","000","男女計","002","日本人人口","35000","山口県","1995000000","1995年","千人","1543"
"001","人口","000","男女計","002","日本人人口","35000","山口県","2000000000","2000年","千人","1515"
"001","人口","000","男女計","002","日本人人口","35000","山口県","2005000000","2005年","千人","1480"
"001","人口","000","男女計","002","日本人人口","35000","山口県","2010000000","2010年","千人","1439"
"001","人口","000","男女計","002","日本人人口","35000","山口県","2011000000","2011年","千人","1431"
"001","人口","000","男女計","002","日本人人口","35000","山口県","2012000000","2012年","千人","1420"
"001","人口","000","男女計","002","日本人人口","35000","山口県","2013000000","2013年","千人","1408"
"001","人口","000","男女計","002","日本人人口","35000","山口県","2014000000","2014年","千人","1397"
"001","人口","000","男女計","002","日本人人口","36000","徳島県","1995000000","1995年","千人","831"
"001","人口","000","男女計","002","日本人人口","36000","徳島県","2000000000","2000年","千人","821"
"001","人口","000","男女計","002","日本人人口","36000","徳島県","2005000000","2005年","千人","806"
"001","人口","000","男女計","002","日本人人口","36000","徳島県","2010000000","2010年","千人","781"
"001","人口","000","男女計","002","日本人人口","36000","徳島県","2011000000","2011年","千人","776"
"001","人口","000","男女計","002","日本人人口","36000","徳島県","2012000000","2012年","千人","772"
"001","人口","000","男女計","002","日本人人口","36000","徳島県","2013000000","2013年","千人","766"
"001","人口","000","男女計","002","日本人人口","36000","徳島県","2014000000","2014年","千人","760"
"001","人口","000","男女計","002","日本人人口","37000","香川県","1995000000","1995年","千人","1024"
"001","人口","000","男女計","002","日本人人口","37000","香川県","2000000000","2000年","千人","1018"
"001","人口","000","男女計","002","日本人人口","37000","香川県","2005000000","2005年","千人","1006"
"001","人口","000","男女計","002","日本人人口","37000","香川県","2010000000","2010年","千人","989"
"001","人口","000","男女計","002","日本人人口","37000","香川県","2011000000","2011年","千人","985"
"001","人口","000","男女計","002","日本人人口","37000","香川県","2012000000","2012年","千人","982"
"001","人口","000","男女計","002","日本人人口","37000","香川県","2013000000","2013年","千人","979"
"001","人口","000","男女計","002","日本人人口","37000","香川県","2014000000","2014年","千人","974"
"001","人口","000","男女計","002","日本人人口","38000","愛媛県","1995000000","1995年","千人","1503"
"001","人口","000","男女計","002","日本人人口","38000","愛媛県","2000000000","2000年","千人","1489"
"001","人口","000","男女計","002","日本人人口","38000","愛媛県","2005000000","2005年","千人","1461"
"001","人口","000","男女計","002","日本人人口","38000","愛媛県","2010000000","2010年","千人","1423"
"001","人口","000","男女計","002","日本人人口","38000","愛媛県","2011000000","2011年","千人","1416"
"001","人口","000","男女計","002","日本人人口","38000","愛媛県","2012000000","2012年","千人","1408"
"001","人口","000","男女計","002","日本人人口","38000","愛媛県","2013000000","2013年","千人","1398"
"001","人口","000","男女計","002","日本人人口","38000","愛媛県","2014000000","2014年","千人","1388"
"001","人口","000","男女計","002","日本人人口","39000","高知県","1995000000","1995年","千人","815"
"001","人口","000","男女計","002","日本人人口","39000","高知県","2000000000","2000年","千人","812"
"001","人口","000","男女計","002","日本人人口","39000","高知県","2005000000","2005年","千人","793"
"001","人口","000","男女計","002","日本人人口","39000","高知県","2010000000","2010年","千人","761"
"001","人口","000","男女計","002","日本人人口","39000","高知県","2011000000","2011年","千人","755"
"001","人口","000","男女計","002","日本人人口","39000","高知県","2012000000","2012年","千人","749"
"001","人口","000","男女計","002","日本人人口","39000","高知県","2013000000","2013年","千人","742"
"001","人口","000","男女計","002","日本人人口","39000","高知県","2014000000","2014年","千人","735"
"001","人口","000","男女計","002","日本人人口","40000","福岡県","1995000000","1995年","千人","4904"
"001","人口","000","男女計","002","日本人人口","40000","福岡県","2000000000","2000年","千人","4985"
"001","人口","000","男女計","002","日本人人口","40000","福岡県","2005000000","2005年","千人","5011"
"001","人口","000","男女計","002","日本人人口","40000","福岡県","2010000000","2010年","千人","5031"
"001","人口","000","男女計","002","日本人人口","40000","福岡県","2011000000","2011年","千人","5038"
"001","人口","000","男女計","002","日本人人口","40000","福岡県","2012000000","2012年","千人","5044"
"001","人口","000","男女計","002","日本人人口","40000","福岡県","2013000000","2013年","千人","5047"
"001","人口","000","男女計","002","日本人人口","40000","福岡県","2014000000","2014年","千人","5046"
"001","人口","000","男女計","002","日本人人口","41000","佐賀県","1995000000","1995年","千人","882"
"001","人口","000","男女計","002","日本人人口","41000","佐賀県","2000000000","2000年","千人","874"
"001","人口","000","男女計","002","日本人人口","41000","佐賀県","2005000000","2005年","千人","863"
"001","人口","000","男女計","002","日本人人口","41000","佐賀県","2010000000","2010年","千人","846"
"001","人口","000","男女計","002","日本人人口","41000","佐賀県","2011000000","2011年","千人","843"
"001","人口","000","男女計","002","日本人人口","41000","佐賀県","2012000000","2012年","千人","840"
"001","人口","000","男女計","002","日本人人口","41000","佐賀県","2013000000","2013年","千人","836"
"001","人口","000","男女計","002","日本人人口","41000","佐賀県","2014000000","2014年","千人","831"
"001","人口","000","男女計","002","日本人人口","42000","長崎県","1995000000","1995年","千人","1541"
"001","人口","000","男女計","002","日本人人口","42000","長崎県","2000000000","2000年","千人","1512"
"001","人口","000","男女計","002","日本人人口","42000","長崎県","2005000000","2005年","千人","1473"
"001","人口","000","男女計","002","日本人人口","42000","長崎県","2010000000","2010年","千人","1420"
"001","人口","000","男女計","002","日本人人口","42000","長崎県","2011000000","2011年","千人","1411"
"001","人口","000","男女計","002","日本人人口","42000","長崎県","2012000000","2012年","千人","1402"
"001","人口","000","男女計","002","日本人人口","42000","長崎県","2013000000","2013年","千人","1391"
"001","人口","000","男女計","002","日本人人口","42000","長崎県","2014000000","2014年","千人","1380"
"001","人口","000","男女計","002","日本人人口","43000","熊本県","1995000000","1995年","千人","1856"
"001","人口","000","男女計","002","日本人人口","43000","熊本県","2000000000","2000年","千人","1855"
"001","人口","000","男女計","002","日本人人口","43000","熊本県","2005000000","2005年","千人","1836"
"001","人口","000","男女計","002","日本人人口","43000","熊本県","2010000000","2010年","千人","1810"
"001","人口","000","男女計","002","日本人人口","43000","熊本県","2011000000","2011年","千人","1805"
"001","人口","000","男女計","002","日本人人口","43000","熊本県","2012000000","2012年","千人","1799"
"001","人口","000","男女計","002","日本人人口","43000","熊本県","2013000000","2013年","千人","1793"
"001","人口","000","男女計","002","日本人人口","43000","熊本県","2014000000","2014年","千人","1785"
"001","人口","000","男女計","002","日本人人口","44000","大分県","1995000000","1995年","千人","1228"
"001","人口","000","男女計","002","日本人人口","44000","大分県","2000000000","2000年","千人","1216"
"001","人口","000","男女計","002","日本人人口","44000","大分県","2005000000","2005年","千人","1203"
"001","人口","000","男女計","002","日本人人口","44000","大分県","2010000000","2010年","千人","1188"
"001","人口","000","男女計","002","日本人人口","44000","大分県","2011000000","2011年","千人","1183"
"001","人口","000","男女計","002","日本人人口","44000","大分県","2012000000","2012年","千人","1178"
"001","人口","000","男女計","002","日本人人口","44000","大分県","2013000000","2013年","千人","1170"
"001","人口","000","男女計","002","日本人人口","44000","大分県","2014000000","2014年","千人","1163"
"001","人口","000","男女計","002","日本人人口","45000","宮崎県","1995000000","1995年","千人","1174"
"001","人口","000","男女計","002","日本人人口","45000","宮崎県","2000000000","2000年","千人","1168"
"001","人口","000","男女計","002","日本人人口","45000","宮崎県","2005000000","2005年","千人","1150"
"001","人口","000","男女計","002","日本人人口","45000","宮崎県","2010000000","2010年","千人","1131"
"001","人口","000","男女計","002","日本人人口","45000","宮崎県","2011000000","2011年","千人","1127"
"001","人口","000","男女計","002","日本人人口","45000","宮崎県","2012000000","2012年","千人","1122"
"001","人口","000","男女計","002","日本人人口","45000","宮崎県","2013000000","2013年","千人","1116"
"001","人口","000","男女計","002","日本人人口","45000","宮崎県","2014000000","2014年","千人","1110"
"001","人口","000","男女計","002","日本人人口","46000","鹿児島県","1995000000","1995年","千人","1791"
"001","人口","000","男女計","002","日本人人口","46000","鹿児島県","2000000000","2000年","千人","1783"
"001","人口","000","男女計","002","日本人人口","46000","鹿児島県","2005000000","2005年","千人","1748"
"001","人口","000","男女計","002","日本人人口","46000","鹿児島県","2010000000","2010年","千人","1701"
"001","人口","000","男女計","002","日本人人口","46000","鹿児島県","2011000000","2011年","千人","1693"
"001","人口","000","男女計","002","日本人人口","46000","鹿児島県","2012000000","2012年","千人","1684"
"001","人口","000","男女計","002","日本人人口","46000","鹿児島県","2013000000","2013年","千人","1674"
"001","人口","000","男女計","002","日本人人口","46000","鹿児島県","2014000000","2014年","千人","1662"
"001","人口","000","男女計","002","日本人人口","47000","沖縄県","1995000000","1995年","千人","1267"
"001","人口","000","男女計","002","日本人人口","47000","沖縄県","2000000000","2000年","千人","1311"
"001","人口","000","男女計","002","日本人人口","47000","沖縄県","2005000000","2005年","千人","1355"
"001","人口","000","男女計","002","日本人人口","47000","沖縄県","2010000000","2010年","千人","1385"
"001","人口","000","男女計","002","日本人人口","47000","沖縄県","2011000000","2011年","千人","1393"
"001","人口","000","男女計","002","日本人人口","47000","沖縄県","2012000000","2012年","千人","1401"
"001","人口","000","男女計","002","日本人人口","47000","沖縄県","2013000000","2013年","千人","1407"
"001","人口","000","男女計","002","日本人人口","47000","沖縄県","2014000000","2014年","千人","1411"
"001","人口","001","男","001","総人口","00000","全国","1995000000","1995年","千人","61574"
"001","人口","001","男","001","総人口","00000","全国","2000000000","2000年","千人","62111"
"001","人口","001","男","001","総人口","00000","全国","2005000000","2005年","千人","62349"
"001","人口","001","男","001","総人口","00000","全国","2010000000","2010年","千人","62328"
"001","人口","001","男","001","総人口","00000","全国","2011000000","2011年","千人","62184"
"001","人口","001","男","001","総人口","00000","全国","2012000000","2012年","千人","62029"
"001","人口","001","男","001","総人口","00000","全国","2013000000","2013年","千人","61909"
"001","人口","001","男","001","総人口","00000","全国","2014000000","2014年","千人","61801"
"001","人口","001","男","001","総人口","01000","北海道","1995000000","1995年","千人","2737"
"001","人口","001","男","001","総人口","01000","北海道","2000000000","2000年","千人","2719"
"001","人口","001","男","001","総人口","01000","北海道","2005000000","2005年","千人","2675"
"001","人口","001","男","001","総人口","01000","北海道","2010000000","2010年","千人","2603"
"001","人口","001","男","001","総人口","01000","北海道","2011000000","2011年","千人","2591"
"001","人口","001","男","001","総人口","01000","北海道","2012000000","2012年","千人","2576"
"001","人口","001","男","001","総人口","01000","北海道","2013000000","2013年","千人","2561"
"001","人口","001","男","001","総人口","01000","北海道","2014000000","2014年","千人","2545"
"001","人口","001","男","001","総人口","02000","青森県","1995000000","1995年","千人","704"
"001","人口","001","男","001","総人口","02000","青森県","2000000000","2000年","千人","703"
"001","人口","001","男","001","総人口","02000","青森県","2005000000","2005年","千人","679"
"001","人口","001","男","001","総人口","02000","青森県","2010000000","2010年","千人","646"
"001","人口","001","男","001","総人口","02000","青森県","2011000000","2011年","千人","641"
"001","人口","001","男","001","総人口","02000","青森県","2012000000","2012年","千人","634"
"001","人口","001","男","001","総人口","02000","青森県","2013000000","2013年","千人","627"
"001","人口","001","男","001","総人口","02000","青森県","2014000000","2014年","千人","620"
"001","人口","001","男","001","総人口","03000","岩手県","1995000000","1995年","千人","682"
"001","人口","001","男","001","総人口","03000","岩手県","2000000000","2000年","千人","681"
"001","人口","001","男","001","総人口","03000","岩手県","2005000000","2005年","千人","664"
"001","人口","001","男","001","総人口","03000","岩手県","2010000000","2010年","千人","635"
"001","人口","001","男","001","総人口","03000","岩手県","2011000000","2011年","千人","627"
"001","人口","001","男","001","総人口","03000","岩手県","2012000000","2012年","千人","623"
